[X] ||| Arizona ||| 'az' ||| 1.38629 0 1 1.00000 1.38629 0 ||| 0-0
[X] ||| many rivers [X,1] Texas [X,2] ||| count( river( [X,1] [X,2] 'texas' ||| 0.03449 1.00974 1 1.00000 0 0 ||| 0-0 1-1 3-4
[X] ||| many rivers [X,1] US ||| count( river( [X,1] countryid( 'usa' ||| 1.38675 2.08384 1 1.00000 0 0 ||| 0-0 1-1 3-3 3-4
[X] ||| many rivers [X,1] found [X,2] ||| count( river( [X,1] [X,2] ||| 0 8.10223 1 1.00000 0 1.09861 ||| 0-0 1-1
[X] ||| many rivers [X,1] not ||| count( [X,1] river( all , ||| 2.56495 1.83965 1 1.00000 0 0 ||| 0-0 1-2 3-4
[X] ||| many rivers [X,1] Red ||| count( intersection( river( [X,1] 'red' ||| 1.87180 0.99235 1 1.00000 0 0 ||| 0-0 1-2 3-4
[X] ||| many rivers [X,1] than ||| count( intersection( river( [X,1] longer( ||| 2.97041 0.99235 1 1.00000 0 0 ||| 0-0 1-2 3-4
[X] ||| many rivers [X,1] with ||| count( river( [X,1] loc_1( ||| 0.77319 1.90864 1 1.00000 0 0 ||| 0-0 1-1 3-3
[X] ||| many rivers [X,1] point ||| count( river( [X,1] place( ||| 0 1.12588 1 1.00000 0 0 ||| 0-0 1-1 3-3
[X] ||| many rivers [X,1] state ||| count( river( [X,1] state( ||| 0 1.83588 1 1.00000 0 0.69315 ||| 0-0 1-1 3-3
[X] ||| many rivers [X,1] state with ||| count( river( [X,1] state( loc_1( ||| 0.77319 2.75217 1 1.00000 0 0 ||| 0-0 1-1 3-3 4-4
[X] ||| many rivers [X,1] state [X,2] ||| count( river( [X,1] state( [X,2] ||| 0 1.83588 1 0.13534 0 0 ||| 0-0 1-1 3-3
[X] ||| many rivers [X,1] the ||| count( intersection( river( [X,1] riverid( ||| 4.03316 1.98831 1 1.00000 0 0 ||| 0-0 1-2 3-4
[X] ||| many rivers [X,1] the highest ||| count( river( [X,1] highest( ||| 0 2.41525 1 1.00000 0 0 ||| 0-0 1-1 4-3
[X] ||| many rivers [X,1] the states ||| count( river( [X,1] state( ||| 0.55436 3.60680 1 1.00000 0 0.69315 ||| 0-0 1-1 3-3 4-3
[X] ||| many rivers [X,1] the [X,2] ||| count( river( [X,1] [X,2] ||| 0 2.41525 1 0.36788 0 0.40547 ||| 0-0 1-1
[X] ||| many [X,1] ||| count( intersection( [X,1] ||| 1.87180 0.05196 1 0.00001 3.00720 0 ||| 0-0
[X] ||| many [X,1] ||| count( [X,1] ||| 0 0.05196 1 0 0.05069 0.00797 ||| 0-0
[X] ||| many [X,1] States ||| count( [X,1] 'usa' ||| 0.08701 1.90256 1 0.13534 0 0 ||| 0-0 2-2
[X] ||| many [X,1] Tennessee ? ||| count( [X,1] stateid( 'tennessee' ||| 0.44792 0.75067 1 1.00000 0 0.69315 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Tennessee border ? ||| count( [X,1] stateid( 'tennessee' ||| 0.44792 6.76193 1 1.00000 0 0.69315 ||| 0-0 2-3 4-2
[X] ||| many [X,1] Tennessee border [X,2] ||| count( [X,1] [X,2] 'tennessee' ||| 0 6.06323 1 1.00000 0 0.69315 ||| 0-0 2-3
[X] ||| many [X,1] Tennessee [X,2] ||| count( [X,1] [X,2] 'tennessee' ||| 0 0.05196 1 1.00000 0 0.69315 ||| 0-0 2-3
[X] ||| many [X,1] Alaska ? ||| count( [X,1] stateid( 'alaska' ||| 0.44792 0.75067 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Alaska [X,2] ||| count( [X,1] [X,2] 'alaska' ||| 0 0.05196 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] bordering ||| count( [X,1] next_to_2( ||| 0 1.87112 1 0.13534 0 1.60944 ||| 0-0 2-2
[X] ||| many [X,1] bordering Colorado ? ||| count( [X,1] next_to_2( stateid( 'colorado' ||| 0.44792 2.56983 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] bordering Colorado [X,2] ||| count( [X,1] next_to_2( [X,2] 'colorado' ||| 0 1.87112 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] bordering Utah ? ||| count( [X,1] next_to_2( stateid( 'utah' ||| 0.44792 2.56983 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] bordering Utah [X,2] ||| count( [X,1] next_to_2( [X,2] 'utah' ||| 0 1.87112 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] bordering Nebraska ? ||| count( [X,1] next_to_2( stateid( 'nebraska' ||| 0.44792 2.79297 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] bordering Nebraska [X,2] ||| count( [X,1] next_to_2( [X,2] 'nebraska' ||| 0 2.09426 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] bordering [X,2] ||| count( [X,1] next_to_2( [X,2] ||| 0 1.87112 1 0.13534 0 1.54045 ||| 0-0 2-2
[X] ||| many [X,1] bordering [X,2] ? ||| count( [X,1] next_to_2( stateid( [X,2] ||| 0.44792 2.56983 1 0.13534 0 0.98083 ||| 0-0 2-2 4-3
[X] ||| many [X,1] Iowa ? ||| count( [X,1] stateid( 'iowa' ||| 0.44792 0.75067 1 1.00000 0 1.38629 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Iowa border ? ||| count( [X,1] stateid( 'iowa' ||| 0.44792 6.76193 1 1.00000 0 1.38629 ||| 0-0 2-3 4-2
[X] ||| many [X,1] Iowa border [X,2] ||| count( [X,1] [X,2] 'iowa' ||| 0 6.06323 1 1.00000 0 0.69315 ||| 0-0 2-3
[X] ||| many [X,1] Iowa [X,2] ||| count( [X,1] [X,2] 'iowa' ||| 0 0.05196 1 1.00000 0 0.69315 ||| 0-0 2-3
[X] ||| many [X,1] are ||| count( [X,1] loc_2( ||| 0.08895 2.74123 1 0.00001 0 0.65393 ||| 0-0 2-2
[X] ||| many [X,1] are found [X,2] ||| count( [X,1] loc_2( [X,2] ||| 0.08895 9.85111 1 1.00000 0 3.13549 ||| 0-0 2-2
[X] ||| many [X,1] are in ||| count( [X,1] loc_2( ||| 0.17241 3.84937 1 0.36788 0 2.52573 ||| 0-0 2-2 3-2
[X] ||| many [X,1] are in states ||| count( [X,1] loc_2( state( ||| 0.17241 4.85438 1 0.36788 0 0 ||| 0-0 2-2 3-2 4-3
[X] ||| many [X,1] are in the ||| count( [X,1] loc_2( ||| 0.22332 4.75857 1 0.04979 0 1.83258 ||| 0-0 2-2 3-2 4-2
[X] ||| many [X,1] are in [X,2] ||| count( [X,1] loc_2( [X,2] ||| 0.17241 3.84937 1 0.00674 0 1.34373 ||| 0-0 2-2 3-2
[X] ||| many [X,1] are there ? ||| count( [X,1] all ||| 1.58829 7.53822 1 0.36788 0 1.38629 ||| 0-0 4-2
[X] ||| many [X,1] are there in ||| count( [X,1] loc_2( ||| 0.17241 8.18666 1 0.04979 0 1.83258 ||| 0-0 2-2 4-2
[X] ||| many [X,1] are there [X,2] ||| count( [X,1] loc_2( [X,2] ||| 0.08895 7.07852 1 1.00000 1.09861 3.13549 ||| 0-0 2-2
[X] ||| many [X,1] are there [X,2] ||| count( [X,1] [X,2] ||| 0 7.43869 1 0.36788 0.40547 2.74084 ||| 0-0
[X] ||| many [X,1] are next to ||| count( [X,1] next_to_2( ||| 0 11.70953 1 1.00000 0 2.70805 ||| 0-0 3-2 4-2
[X] ||| many [X,1] are called ||| count( [X,1] riverid( ||| 0.65147 8.77787 1 1.00000 0 0 ||| 0-0 2-2 3-2
[X] ||| many [X,1] are called Colorado ||| count( [X,1] riverid( 'colorado' ||| 0.65147 8.77787 1 1.00000 0 0 ||| 0-0 2-2 3-2 4-3
[X] ||| many [X,1] are called [X,2] ||| count( [X,1] riverid( [X,2] ||| 0.65147 8.77787 1 1.00000 0 0 ||| 0-0 2-2 3-2
[X] ||| many [X,1] are longer ||| count( intersection( [X,1] , ||| 1.87180 5.04731 1 1.00000 0 0 ||| 0-0 3-3
[X] ||| many [X,1] are longer than ||| count( intersection( [X,1] , longer( ||| 2.97041 5.04731 1 1.00000 0 0 ||| 0-0 3-3 4-4
[X] ||| many [X,1] are longer [X,2] ||| count( intersection( [X,1] , [X,2] ||| 1.87180 5.04731 1 0.13534 0 0 ||| 0-0 3-3
[X] ||| many [X,1] are [X,2] ||| count( intersection( [X,1] [X,2] ||| 1.87180 3.10140 1 0.04979 1.44692 0.40547 ||| 0-0
[X] ||| many [X,1] are [X,2] ||| count( [X,1] loc_2( [X,2] ||| 0.08895 2.74123 1 0.00034 0.63599 0.93827 ||| 0-0 2-2
[X] ||| many [X,1] are [X,2] ||| count( [X,1] [X,2] ||| 0 3.10140 1 0.04979 1.44692 2.04769 ||| 0-0
[X] ||| many [X,1] are [X,2] ? ||| count( [X,1] [X,2] all ||| 1.58829 3.20093 1 1.00000 0 0.69315 ||| 0-0 4-3
[X] ||| many [X,1] are [X,2] Red ||| count( intersection( [X,1] [X,2] 'red' ||| 1.87180 3.10140 1 1.00000 0 0 ||| 0-0 4-4
[X] ||| many [X,1] are [X,2] major ||| count( [X,1] [X,2] major( ||| 0 3.10140 1 1.00000 0 0 ||| 0-0 4-3
[X] ||| many [X,1] are [X,2] than ||| count( intersection( [X,1] [X,2] longer( ||| 2.97041 3.10140 1 1.00000 0 0 ||| 0-0 4-4
[X] ||| many [X,1] are [X,2] rivers ||| count( [X,1] [X,2] river( ||| 0 4.04178 1 1.00000 0 0 ||| 0-0 4-3
[X] ||| many [X,1] are [X,2] the ||| count( intersection( [X,1] [X,2] riverid( ||| 4.03316 4.09735 1 1.00000 0 0 ||| 0-0 4-4
[X] ||| many [X,1] Colorado ||| count( [X,1] 'colorado' ||| 0 0.05196 1 1.00000 0.69315 0 ||| 0-0 2-2
[X] ||| many [X,1] Colorado ||| count( [X,1] stateid( 'colorado' ||| 3.25810 0.05196 1 1.00000 0.69315 1.09861 ||| 0-0 2-3
[X] ||| many [X,1] Colorado ? ||| count( [X,1] stateid( 'colorado' ||| 0.44792 0.75067 1 1.00000 0 1.09861 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Colorado and ||| count( [X,1] stateid( 'colorado' , ||| 3.25810 1.99787 1 1.00000 0 0 ||| 0-0 2-3 3-4
[X] ||| many [X,1] Colorado [X,2] ||| count( [X,1] stateid( 'colorado' [X,2] ||| 3.25810 0.05196 1 0.36788 0.40547 0 ||| 0-0 2-3
[X] ||| many [X,1] Colorado [X,2] ||| count( [X,1] [X,2] 'colorado' ||| 0 0.05196 1 1.00000 1.09861 0 ||| 0-0 2-3
[X] ||| many [X,1] Austin ||| count( [X,1] 'austin', ||| 0 0.15732 1 0.36788 0 0 ||| 0-0 2-2
[X] ||| many [X,1] Austin ? ||| count( [X,1] 'austin', _ ||| 2.25844 0.15732 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] Austin [X,2] ||| count( [X,1] 'austin', [X,2] ||| 0 0.15732 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] ? ||| count( [X,1] _ ||| 2.25844 0.05196 1 0.04979 0.91629 0 ||| 0-0 2-2
[X] ||| many [X,1] ? ||| count( [X,1] all ||| 1.58829 0.15149 1 0.00674 0.51083 0.28768 ||| 0-0 2-2
[X] ||| many [X,1] Hawaii ? ||| count( [X,1] stateid( 'hawaii' ||| 0.44792 0.75067 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Hawaii [X,2] ||| count( [X,1] [X,2] 'hawaii' ||| 0 0.05196 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] Boston ||| count( [X,1] 'boston', ||| 0 0.05196 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] Washington ? ||| count( [X,1] stateid( 'washington' ||| 1.00754 0.75067 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Washington [X,2] ||| count( [X,1] [X,2] 'washington' ||| 0.55962 0.05196 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] and ||| count( [X,1] , ||| 0 1.99787 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] and border ||| count( [X,1] , next_to_2( ||| 0 3.16644 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] and [X,2] ||| count( [X,1] , [X,2] ||| 0 1.99787 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] Utah ? ||| count( [X,1] stateid( 'utah' ||| 0.44792 0.75067 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Utah [X,2] ||| count( [X,1] [X,2] 'utah' ||| 0 0.05196 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] Texas ||| count( intersection( [X,1] 'texas' ||| 1.90629 0.06935 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] Texas are longer ||| count( intersection( [X,1] 'texas' , ||| 1.90629 5.06470 1 1.00000 0 0 ||| 0-0 2-3 4-4
[X] ||| many [X,1] Texas are [X,2] ||| count( intersection( [X,1] 'texas' [X,2] ||| 1.90629 3.11879 1 0.04979 0 0 ||| 0-0 2-3
[X] ||| many [X,1] Texas ? ||| count( [X,1] stateid( 'texas' ||| 0.48241 0.76806 1 0.36788 0 0.40547 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Texas [X,2] ||| count( [X,1] [X,2] 'texas' ||| 0.03449 0.06935 1 0.36788 0 0 ||| 0-0 2-3
[X] ||| many [X,1] have ||| count( [X,1] loc_1( ||| 0.48551 1.77918 1 0.04979 0 0.81093 ||| 0-0 2-2
[X] ||| many [X,1] have cities ||| count( [X,1] loc_1( city( ||| 0.48551 2.36865 1 0.36788 0 0.69315 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have cities named ||| count( [X,1] loc_1( city( cityid( ||| 0.66783 5.11592 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-4
[X] ||| many [X,1] have cities [X,2] ||| count( [X,1] loc_1( city( [X,2] ||| 0.48551 2.36865 1 0.13534 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have major ||| count( [X,1] loc_1( major( ||| 0.48551 1.77918 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have major rivers ||| count( [X,1] loc_1( major( river( ||| 0.48551 2.71957 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-4
[X] ||| many [X,1] have major [X,2] ||| count( [X,1] loc_1( major( [X,2] ||| 0.48551 1.77918 1 0.36788 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have a ||| count( [X,1] loc_1( ||| 0.21357 3.97641 1 0.13534 0 1.09861 ||| 0-0 2-2 3-2
[X] ||| many [X,1] have a city ||| count( [X,1] loc_1( city( ||| 0.21357 4.90538 1 0.36788 0 0.69315 ||| 0-0 2-2 3-2 4-3
[X] ||| many [X,1] have a [X,2] ||| count( [X,1] loc_1( [X,2] ||| 0.21357 3.97641 1 0.00012 0 0.99325 ||| 0-0 2-2 3-2
[X] ||| many [X,1] have rivers ||| count( [X,1] loc_1( river( ||| 0.48551 2.71957 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have rivers ? ||| count( [X,1] loc_1( river( all ||| 2.07379 2.81910 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-4
[X] ||| many [X,1] have rivers [X,2] ||| count( [X,1] loc_1( river( [X,2] ||| 0.48551 2.71957 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] have [X,2] ||| count( [X,1] loc_1( [X,2] ||| 0.48551 1.77918 1 0.00002 0 0.81093 ||| 0-0 2-2
[X] ||| many [X,1] have [X,2] Austin ||| count( [X,1] loc_1( [X,2] 'austin', ||| 0.48551 1.88454 1 1.00000 0 0 ||| 0-0 2-2 4-4
[X] ||| many [X,1] have [X,2] ? ||| count( [X,1] loc_1( [X,2] _ ||| 2.74395 1.77918 1 0.36788 0.69315 0 ||| 0-0 2-2 4-4
[X] ||| many [X,1] have [X,2] ? ||| count( [X,1] loc_1( [X,2] all ||| 2.07379 1.87871 1 0.36788 0.69315 0 ||| 0-0 2-2 4-4
[X] ||| many [X,1] have [X,2] named ||| count( [X,1] loc_1( [X,2] cityid( ||| 0.66783 4.52645 1 1.00000 0 0.69315 ||| 0-0 2-2 4-4
[X] ||| many [X,1] have [X,2] rivers ||| count( [X,1] loc_1( [X,2] river( ||| 0.48551 2.71957 1 1.00000 0 0 ||| 0-0 2-2 4-4
[X] ||| many [X,1] USA ||| count( [X,1] countryid( 'usa' ||| 1.38927 0.98627 1 0.01832 0 0.78846 ||| 0-0 2-2 2-3
[X] ||| many [X,1] United ||| count( [X,1] countryid( ||| 0 1.90256 1 0.13534 0 0 ||| 0-0 2-2
[X] ||| many [X,1] United States ||| count( [X,1] countryid( 'usa' ||| 0.08701 3.75316 1 0.13534 0 1.29928 ||| 0-0 2-2 3-3
[X] ||| many [X,1] United [X,2] ||| count( [X,1] countryid( [X,2] ||| 0 1.90256 1 0.13534 0 0 ||| 0-0 2-2
[X] ||| many [X,1] capital ||| count( [X,1] capital( ||| 0.01600 0.14433 1 0.36788 0 0 ||| 0-0 2-2
[X] ||| many [X,1] capital is ||| count( [X,1] capital( cityid( ||| 2.63539 2.10315 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] capital is Boston ||| count( [X,1] capital( cityid( 'boston', ||| 2.63539 2.10315 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-4
[X] ||| many [X,1] capital is [X,2] ||| count( [X,1] capital( cityid( [X,2] ||| 2.63539 2.10315 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] capital [X,2] ||| count( [X,1] capital( [X,2] ||| 0.01600 0.14433 1 0.36788 0 0 ||| 0-0 2-2
[X] ||| many [X,1] capital [X,2] Boston ||| count( [X,1] capital( [X,2] 'boston', ||| 0.01600 0.14433 1 1.00000 0 0 ||| 0-0 2-2 4-4
[X] ||| many [X,1] Nebraska ? ||| count( [X,1] stateid( 'nebraska' ||| 0.44792 0.97381 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Nebraska [X,2] ||| count( [X,1] [X,2] 'nebraska' ||| 0 0.27510 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] Missouri border ? ||| count( [X,1] stateid( 'missouri' ||| 0.56570 6.76193 1 1.00000 0 0.69315 ||| 0-0 2-3 4-2
[X] ||| many [X,1] Missouri border [X,2] ||| count( [X,1] [X,2] 'missouri' ||| 0.11778 6.06323 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] is ||| count( [X,1] cityid( ||| 2.61938 2.01077 1 1.00000 0 1.09861 ||| 0-0 2-2
[X] ||| many [X,1] is Boston ||| count( [X,1] cityid( 'boston', ||| 2.61938 2.01077 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] is [X,2] ||| count( [X,1] cityid( [X,2] ||| 2.61938 2.01077 1 1.00000 0 1.94591 ||| 0-0 2-2
[X] ||| many [X,1] US ||| count( intersection( [X,1] countryid( 'usa' ||| 3.25855 1.14345 1 1.00000 1.38629 0 ||| 0-0 2-3 2-4
[X] ||| many [X,1] US ||| count( [X,1] countryid( 'usa' ||| 1.38675 1.14345 1 0.13534 0.28768 1.29928 ||| 0-0 2-2 2-3
[X] ||| many [X,1] Ohio ? ||| count( [X,1] stateid( 'ohio' ||| 0.44792 0.75067 1 1.00000 0 0 ||| 0-0 2-3 3-2
[X] ||| many [X,1] Ohio [X,2] ||| count( [X,1] [X,2] 'ohio' ||| 0 0.05196 1 1.00000 0 0 ||| 0-0 2-3
[X] ||| many [X,1] found [X,2] ||| count( [X,1] [X,2] ||| 0 7.16184 1 1.00000 0 3.43399 ||| 0-0
[X] ||| many [X,1] states ||| count( [X,1] state( ||| 0 1.05698 1 0.36788 0.40547 1.38629 ||| 0-0 2-2
[X] ||| many [X,1] states ||| count( [X,1] next_to_2( state( ||| 2.56495 1.05698 1 1.00000 1.09861 0 ||| 0-0 2-3
[X] ||| many [X,1] states bordering ||| count( [X,1] state( next_to_2( ||| 0 2.87614 1 0.36788 0 0.40547 ||| 0-0 2-2 3-3
[X] ||| many [X,1] states bordering [X,2] ||| count( [X,1] state( next_to_2( [X,2] ||| 0 2.87614 1 0.36788 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] states [X,2] ||| count( [X,1] state( [X,2] ||| 0 1.05698 1 0.04979 0 1.01160 ||| 0-0 2-2
[X] ||| many [X,1] in ||| count( intersection( [X,1] loc_2( stateid( ||| 3.97987 1.63754 1 1.00000 0.69315 0 ||| 0-0 2-3 2-4
[X] ||| many [X,1] in ||| count( [X,1] loc_2( ||| 0.26347 1.16010 1 1.00000 0.69315 3.21888 ||| 0-0 2-2
[X] ||| many [X,1] in Arizona ? ||| count( [X,1] stateid( 'arizona' ||| 1.20768 3.28289 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Louisiana ? ||| count( [X,1] stateid( 'louisiana' ||| 0.91999 3.28289 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Iowa ? ||| count( [X,1] stateid( 'iowa' ||| 0.91999 3.28289 1 1.00000 0 1.38629 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Colorado ? ||| count( [X,1] stateid( 'colorado' ||| 0.91999 3.28289 1 1.00000 0 1.09861 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Florida ? ||| count( [X,1] stateid( 'florida' ||| 0.91999 3.28289 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Montana ? ||| count( [X,1] stateid( 'montana' ||| 0.91999 3.28289 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Washington ? ||| count( [X,1] loc_2( stateid( 'washington' ||| 1.27101 1.85880 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] in Washington [X,2] ||| count( [X,1] loc_2( [X,2] 'washington' ||| 0.82308 1.16010 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] in Texas ? ||| count( [X,1] stateid( 'texas' ||| 0.95448 3.30028 1 1.00000 0 1.09861 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in Missouri ? ||| count( [X,1] stateid( 'missouri' ||| 1.03778 3.28289 1 1.00000 0 0.69315 ||| 0-0 2-2 3-3 4-2
[X] ||| many [X,1] in the ||| count( intersection( [X,1] loc_2( ||| 2.16975 2.06930 1 1.00000 0 0 ||| 0-0 2-3 3-3
[X] ||| many [X,1] in the [X,2] ||| count( intersection( [X,1] loc_2( [X,2] ||| 2.16975 2.06930 1 0.04979 0 0 ||| 0-0 2-3 3-3
[X] ||| many [X,1] in [X,2] ||| count( [X,1] loc_2( [X,2] ||| 0.26347 1.16010 1 1.00000 0 3.13549 ||| 0-0 2-2
[X] ||| many [X,1] in [X,2] ? ||| count( [X,1] loc_2( stateid( [X,2] ||| 0.71139 1.85880 1 1.00000 2.30259 0 ||| 0-0 2-2 4-3
[X] ||| many [X,1] in [X,2] ? ||| count( [X,1] stateid( [X,2] ||| 0.91999 3.28289 1 0.00034 0.10536 0 ||| 0-0 2-2 4-2
[X] ||| many [X,1] Springfield ||| count( [X,1] 'springfield', ||| 0 0.27510 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] Springfield ? ||| count( [X,1] 'springfield', _ ||| 2.25844 0.27510 1 1.00000 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] Springfield [X,2] ||| count( [X,1] 'springfield', [X,2] ||| 0 0.27510 1 1.00000 0 0 ||| 0-0 2-2
[X] ||| many [X,1] border ||| count( [X,1] intersection( next_to_2( ||| 1.87180 1.22053 1 1.00000 2.48491 0 ||| 0-0 2-3
[X] ||| many [X,1] border ||| count( [X,1] next_to_2( ||| 0 1.22053 1 0.00005 0.08701 0.31015 ||| 0-0 2-2
[X] ||| many [X,1] border Tennessee ? ||| count( [X,1] next_to_2( stateid( 'tennessee' ||| 0.44792 1.91924 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] border Tennessee [X,2] ||| count( [X,1] next_to_2( [X,2] 'tennessee' ||| 0 1.22053 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] border Alaska ? ||| count( [X,1] next_to_2( stateid( 'alaska' ||| 0.44792 1.91924 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] border Alaska [X,2] ||| count( [X,1] next_to_2( [X,2] 'alaska' ||| 0 1.22053 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] border Iowa ? ||| count( [X,1] next_to_2( stateid( 'iowa' ||| 0.44792 1.91924 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] border Iowa [X,2] ||| count( [X,1] next_to_2( [X,2] 'iowa' ||| 0 1.22053 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] border Hawaii ? ||| count( [X,1] next_to_2( stateid( 'hawaii' ||| 0.44792 1.91924 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] border Hawaii [X,2] ||| count( [X,1] next_to_2( [X,2] 'hawaii' ||| 0 1.22053 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] border Texas ? ||| count( [X,1] next_to_2( stateid( 'texas' ||| 0.48241 1.93663 1 1.00000 0 0 ||| 0-0 2-2 3-4 4-3
[X] ||| many [X,1] border Texas [X,2] ||| count( [X,1] next_to_2( [X,2] 'texas' ||| 0.03449 1.23792 1 1.00000 0 0 ||| 0-0 2-2 3-4
[X] ||| many [X,1] border the largest ||| count( [X,1] next_to_2( largest( ||| 0.30421 2.99566 1 1.00000 0 0 ||| 0-0 2-2 4-3
[X] ||| many [X,1] border the [X,2] ||| count( [X,1] next_to_2( [X,2] ||| 0 2.64343 1 0.01832 0 1.02962 ||| 0-0 2-2
[X] ||| many [X,1] border [X,2] ||| count( [X,1] next_to_2( [X,2] ||| 0 1.22053 1 0.00674 0 0.84730 ||| 0-0 2-2
[X] ||| many [X,1] border [X,2] ? ||| count( [X,1] next_to_2( stateid( [X,2] ||| 0.44792 1.91924 1 0.01832 0 0.47000 ||| 0-0 2-2 4-3
[X] ||| many [X,1] cities ||| count( [X,1] city( ||| 0 0.64143 1 0.00034 0 0.20067 ||| 0-0 2-2
[X] ||| many [X,1] cities are ||| count( [X,1] city( loc_2( ||| 0.08895 3.33070 1 0.04979 0 0.40547 ||| 0-0 2-2 3-3
[X] ||| many [X,1] cities are in ||| count( [X,1] city( loc_2( ||| 0.17241 4.43883 1 0.36788 0 1.09861 ||| 0-0 2-2 3-3 4-3
[X] ||| many [X,1] cities are [X,2] ||| count( [X,1] city( loc_2( [X,2] ||| 0.08895 3.33070 1 0.13534 0 0 ||| 0-0 2-2 3-3
[X] ||| many [X,1] cities or [X,2] ||| count( [X,1] city( [X,2] ||| 0 7.75131 1 0.36788 0 2.48491 ||| 0-0 2-2
[X] ||| many [X,1] cities named ||| count( [X,1] city( cityid( ||| 0.18232 3.38870 1 1.00000 0 0.69315 ||| 0-0 2-2 3-3
[X] ||| many [X,1] cities named Austin ||| count( [X,1] city( cityid( 'austin', ||| 0.18232 3.49406 1 1.00000 0 0 ||| 0-0 2-2 3-3 4-4
